@relation DataSet-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E.*UNCHANGED.*-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E(.*:global:test)

@attribute ID numeric
@attribute ProjectID string
@attribute BugFixingCommit string
@attribute CommitURL string
@attribute BuggyCommitID string
@attribute RepairedCommitID string
@attribute Class string
@attribute Method string
@attribute Cluster string
@attribute ModifiedStatementCount numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ThrowStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ThrowStatement numeric

@data
3026,OTHER,pm2,https://github.com/Unitech/pm2/commit/29e062e0ca990892d98750da6940fbef38b8485b,6a5712814ed807b6d9d97af15d8159b05fdd7141,29e062e0ca990892d98750da6940fbef38b8485b,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,4,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,OTHER,pm2,https://github.com/Unitech/pm2/commit/167c7a57e5d6b3c10eb403f8631337fd8669b217,126fecfba2a3caee18cf0635aeb2c019c522878a,167c7a57e5d6b3c10eb403f8631337fd8669b217,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
3034,OTHER,pm2,https://github.com/Unitech/pm2/commit/c0143cc5dae29758f44988c5fd9d160cf9d7922e,197781ed57e24063403e3f06d13b94b16ef08ab4,c0143cc5dae29758f44988c5fd9d160cf9d7922e,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,6,0,0,0,2,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/f2ce631dd107a382edc22a8c4495462508ed0fe6,29fc72b3e8f11588ddfdbb75c84b67d9227ae849,f2ce631dd107a382edc22a8c4495462508ed0fe6,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,OTHER,pm2,https://github.com/Unitech/pm2/commit/49deb2a05b804b0c48e3b43ccd0b179e9e83a184,11443a3a953683b368c5fb861d2837ad10074e22,49deb2a05b804b0c48e3b43ccd0b179e9e83a184,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,4,18,2,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/3865b242cbd004882a4cfa3b5cb8ea38c0729c3b,e3fa1430750c0e7c9fb6835137e0a76c35977d96,3865b242cbd004882a4cfa3b5cb8ea38c0729c3b,'\'ClassNA\'','\'MethodNA\'',cluster9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3075,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/50f69c0a53f380382bf3c1ba5cc53df31fbf82fc,7c27ff9331b905e63cd33b7f47158514e82fa38d,50f69c0a53f380382bf3c1ba5cc53df31fbf82fc,'\'ClassNA\'','\'MethodNA\'',cluster7,0.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/7c27ff9331b905e63cd33b7f47158514e82fa38d,e90c18f486a0ab642bd2de506e196cc67b6a570c,7c27ff9331b905e63cd33b7f47158514e82fa38d,'\'ClassNA\'','\'MethodNA\'',cluster19,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,OTHER,pm2,https://github.com/Unitech/pm2/commit/75ef7d8b5d4039e5ffe6187bafe637b997b237a5,a4e9999f14a1eb4beba7f7e17eadc1e5cf50bc4d,75ef7d8b5d4039e5ffe6187bafe637b997b237a5,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3089,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/72dc4572abeec46781fa5b0bccfdd59429642634,d638442db6c76529b6ef0b91a5e2eeb0ede8a81e,72dc4572abeec46781fa5b0bccfdd59429642634,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,OTHER,pm2,https://github.com/Unitech/pm2/commit/61979dd96f08130b618e5769128f6a2939dbb03a,9e48f18c35265e65eb699e038bae1e182f2e4640,61979dd96f08130b618e5769128f6a2939dbb03a,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,18,0,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3099,OTHER,pm2,https://github.com/Unitech/pm2/commit/e49fd37eac538ff6af07c2af9733145ec830d5dc,2ff51d673b7ed1b091f4308aec40cd585881039b,e49fd37eac538ff6af07c2af9733145ec830d5dc,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/986b7921f7968afac3a43d12a594f68ba0e7a31c,902ef23294f3dca40e36705800ccf9e4db973d00,986b7921f7968afac3a43d12a594f68ba0e7a31c,'\'ClassNA\'','\'MethodNA\'',cluster11,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/902ef23294f3dca40e36705800ccf9e4db973d00,b8a921635f2728bf86acb8d023092792db4d2c59,902ef23294f3dca40e36705800ccf9e4db973d00,'\'ClassNA\'','\'MethodNA\'',cluster1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,OTHER,pm2,https://github.com/Unitech/pm2/commit/6c4a6ff3fde2bbb5197dc93b7cf71966b1c1e34f,9f66738c19700275ddfd1a75cdd9297cd231c284,6c4a6ff3fde2bbb5197dc93b7cf71966b1c1e34f,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,OTHER,pm2,https://github.com/Unitech/pm2/commit/7d3bd3fabeabcfdf5c8b754f3f863c2cb1b01d46,cea819b96096ffca590f75bc4c161018f479073a,7d3bd3fabeabcfdf5c8b754f3f863c2cb1b01d46,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3140,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/061f2a7ab2ade06138fc596ae24749429b8312c1,994b27b3909d700d095a76af7ac66763dbd9c321,061f2a7ab2ade06138fc596ae24749429b8312c1,'\'ClassNA\'','\'MethodNA\'',cluster4,0.4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,OTHER,pm2,https://github.com/Unitech/pm2/commit/f3d3b4051e2e362dfef868545e661bb36d4f39ed,81ffe40270aefdccc70257ef5f7c5e1157f5d827,f3d3b4051e2e362dfef868545e661bb36d4f39ed,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/c3b99784bffad23236339ab92457819d988aeaed,230be3a5ac45f263d72cbda45233e3ce597ae0cd,c3b99784bffad23236339ab92457819d988aeaed,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,12,1,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3154,OTHER,pm2,https://github.com/Unitech/pm2/commit/230be3a5ac45f263d72cbda45233e3ce597ae0cd,2ff75484148c518a519dbbd0bf0c49b5e310af14,230be3a5ac45f263d72cbda45233e3ce597ae0cd,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3156,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/25f341584303b241af872e40f4949b6aeff3b0a3,8e7ea295b7510f429f8066171a54dd8a597b83eb,25f341584303b241af872e40f4949b6aeff3b0a3,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3157,OTHER,pm2,https://github.com/Unitech/pm2/commit/abaa0d309e657fc068212410bc9d5f2ac136324b,fe89ecf6264ae204e7c430ac6a1266b55fc0626d,abaa0d309e657fc068212410bc9d5f2ac136324b,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3163,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/2135586a5d36c3de5d1a282f8e93b615247dfe42,2ec84b7987e657599e57f0fdedfe60154ba8e9a3,2135586a5d36c3de5d1a282f8e93b615247dfe42,'\'ClassNA\'','\'MethodNA\'',cluster5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
3179,OTHER,pm2,https://github.com/Unitech/pm2/commit/6dc9cea27d04b257b53dd2e8b2a323d91b122fe1,2ffd98525863f254f3db371392a558f4cd9127cc,6dc9cea27d04b257b53dd2e8b2a323d91b122fe1,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3180,OTHER,pm2,https://github.com/Unitech/pm2/commit/2ffd98525863f254f3db371392a558f4cd9127cc,306bc02629bd5e7a79a0a052bb76cd9d81a11673,2ffd98525863f254f3db371392a558f4cd9127cc,'\'ClassNA\'','\'MethodNA\'',cluster7,0.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,OTHER,pm2,https://github.com/Unitech/pm2/commit/342f9299c54229ed7a67eed9c2f1d794d1b3575e,7fd7efde20436031d558b4a5ad3fce49f0bcc61b,342f9299c54229ed7a67eed9c2f1d794d1b3575e,'\'ClassNA\'','\'MethodNA\'',cluster12,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3204,OTHER,pm2,https://github.com/Unitech/pm2/commit/4845e664429b8a8dc4b113e5a6310962450a069c,b83bd1889d13407c0d0349fbb990960a75e0614f,4845e664429b8a8dc4b113e5a6310962450a069c,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3214,OTHER,pm2,https://github.com/Unitech/pm2/commit/4897fd32c1c6e2774b4c007155b6e1e4ca58974c,21888413a0047548f2db94f1bfdf938bc8bc91db,4897fd32c1c6e2774b4c007155b6e1e4ca58974c,'\'ClassNA\'','\'MethodNA\'',cluster7,0.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/21888413a0047548f2db94f1bfdf938bc8bc91db,b1a9e2710188252fae5ce02ac780191df432ed1b,21888413a0047548f2db94f1bfdf938bc8bc91db,'\'ClassNA\'','\'MethodNA\'',cluster17,0.4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/b1a9e2710188252fae5ce02ac780191df432ed1b,7cd1971adafd702ca49a46d93d3b7083612e2052,b1a9e2710188252fae5ce02ac780191df432ed1b,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3217,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/7cd1971adafd702ca49a46d93d3b7083612e2052,7736c2940e4b6cd2e18806a950728d477e54c426,7cd1971adafd702ca49a46d93d3b7083612e2052,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3224,OTHER,pm2,https://github.com/Unitech/pm2/commit/c7485e9f3104b399399ec8708a7e194b859adc96,1fe1fdf8cae1e3d267a9717035112c0e5e94c03e,c7485e9f3104b399399ec8708a7e194b859adc96,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3227,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/5ee8e01a0c960b7514efef407c89a2fb13d262b7,f1dd2e813c7a36e0fd148daa47d412dee040806d,5ee8e01a0c960b7514efef407c89a2fb13d262b7,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,4,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3229,OTHER,pm2,https://github.com/Unitech/pm2/commit/f1dd2e813c7a36e0fd148daa47d412dee040806d,e6a7fc195fce8f2a0771a860bc6090bd9e59762d,f1dd2e813c7a36e0fd148daa47d412dee040806d,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,OTHER,pm2,https://github.com/Unitech/pm2/commit/a7ba4f70942d95b113a55f355e93ec91201f14fc,cc77eeeb86ec9f8e96df7d2b16033255ad12ce18,a7ba4f70942d95b113a55f355e93ec91201f14fc,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,OTHER,pm2,https://github.com/Unitech/pm2/commit/31f42430f2100ec4ba42e2a8cb85d62098254cc9,f2997a0fb2cab5e1d81d23455dbb3eae910c250b,31f42430f2100ec4ba42e2a8cb85d62098254cc9,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,OTHER,pm2,https://github.com/Unitech/pm2/commit/4858e817541639f81bc1c79f7f3d1f0ee41ed420,569e938900e3edd4f8a50aa0a8592629883fd7e7,4858e817541639f81bc1c79f7f3d1f0ee41ed420,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3246,OTHER,pm2,https://github.com/Unitech/pm2/commit/569e938900e3edd4f8a50aa0a8592629883fd7e7,2058825fd9cccef5b297f2969c59223ce3e4e464,569e938900e3edd4f8a50aa0a8592629883fd7e7,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,10,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
3247,OTHER,pm2,https://github.com/Unitech/pm2/commit/2058825fd9cccef5b297f2969c59223ce3e4e464,b3d6fa06abeb145e6aabe83474c05c4dd2484e6a,2058825fd9cccef5b297f2969c59223ce3e4e464,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/895ed0cc0b6c43b295ac528364da5eff3b37025a,5eae21f6078e279e5af7760a07e1fcce54797f33,895ed0cc0b6c43b295ac528364da5eff3b37025a,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,4,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,OTHER,pm2,https://github.com/Unitech/pm2/commit/d914a9963d8318bda274d382a4487e5a6ddbc7ad,fe92e71f7d3629fcea4e804fcfd9cec41e5fb76d,d914a9963d8318bda274d382a4487e5a6ddbc7ad,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,OTHER,pm2,https://github.com/Unitech/pm2/commit/fe92e71f7d3629fcea4e804fcfd9cec41e5fb76d,02d47e8e60c966a95a1b04174949182914cdac37,fe92e71f7d3629fcea4e804fcfd9cec41e5fb76d,'\'ClassNA\'','\'MethodNA\'',cluster12,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3267,OTHER,pm2,https://github.com/Unitech/pm2/commit/321a6d8fc34911b3938644a9fc3efd3143f38c5f,9fa947c59f566dadc69abcdd61195d361e8a9c81,321a6d8fc34911b3938644a9fc3efd3143f38c5f,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,OTHER,pm2,https://github.com/Unitech/pm2/commit/9fa947c59f566dadc69abcdd61195d361e8a9c81,f40710b0ab8468e7bdf4ce3677e75c1c74fc0dd1,9fa947c59f566dadc69abcdd61195d361e8a9c81,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3270,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/7b76d898454a224c5740cac221e534291a49d189,ffaa90e964e4fa065bcf973bd55fcecf5796072f,7b76d898454a224c5740cac221e534291a49d189,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3272,OTHER,pm2,https://github.com/Unitech/pm2/commit/f0e130828a5dc608a98467df9a13e5ade62ac9dd,59169426cbd77884316fab7b27119c723c339330,f0e130828a5dc608a98467df9a13e5ade62ac9dd,'\'ClassNA\'','\'MethodNA\'',cluster22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,OTHER,pm2,https://github.com/Unitech/pm2/commit/59169426cbd77884316fab7b27119c723c339330,77ede030e82f340a3b63a60b92dc2f01310cee07,59169426cbd77884316fab7b27119c723c339330,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,74,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,10,0,0
3274,OTHER,pm2,https://github.com/Unitech/pm2/commit/77ede030e82f340a3b63a60b92dc2f01310cee07,0c1fa8b51d594316c3ac43340354d21499af84d6,77ede030e82f340a3b63a60b92dc2f01310cee07,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3275,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/0c1fa8b51d594316c3ac43340354d21499af84d6,6dd17b6ea33fd4b60eed125a91e6d776c7529813,0c1fa8b51d594316c3ac43340354d21499af84d6,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/6dd17b6ea33fd4b60eed125a91e6d776c7529813,b4b6a6c61ae31fe9443b06348695acaf32d28f92,6dd17b6ea33fd4b60eed125a91e6d776c7529813,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,OTHER,pm2,https://github.com/Unitech/pm2/commit/cad84e5d96851714f10b3cca993bcc22e457ac26,bb4eb57568f4cc66da99a517a0e094c47c248296,cad84e5d96851714f10b3cca993bcc22e457ac26,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3285,OTHER,pm2,https://github.com/Unitech/pm2/commit/cbe6635462ca24d7e69e3bad453b60650772770f,92fe84e1fd48f6519e6e0139a15c27bee5a6c01a,cbe6635462ca24d7e69e3bad453b60650772770f,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
3286,OTHER,pm2,https://github.com/Unitech/pm2/commit/92fe84e1fd48f6519e6e0139a15c27bee5a6c01a,c34397503a4bcdd15a4f45337423dc974eb55b78,92fe84e1fd48f6519e6e0139a15c27bee5a6c01a,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/443f5fcab4344791784237ec209793eb416e8fd2,90654b33ebfc076cf3e48b63b3c683a4baea27d0,443f5fcab4344791784237ec209793eb416e8fd2,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3289,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/90654b33ebfc076cf3e48b63b3c683a4baea27d0,f457f5ff46701aba1f175f4c232f2311d1f50010,90654b33ebfc076cf3e48b63b3c683a4baea27d0,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/f457f5ff46701aba1f175f4c232f2311d1f50010,3d3a73f369d99126eb9d1e35f38ef98b3f934db1,f457f5ff46701aba1f175f4c232f2311d1f50010,'\'ClassNA\'','\'MethodNA\'',cluster24,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,OTHER,pm2,https://github.com/Unitech/pm2/commit/3d3a73f369d99126eb9d1e35f38ef98b3f934db1,b9c5e26040a5bdcc7d9b7db385ba50b991bcc942,3d3a73f369d99126eb9d1e35f38ef98b3f934db1,'\'ClassNA\'','\'MethodNA\'',cluster19,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,OTHER,pm2,https://github.com/Unitech/pm2/commit/e88d9f02dcc2f1e386ff7a99be73d1ec79a3bfa4,a13295959e73e4efc95fff023fa07a924def0c1d,e88d9f02dcc2f1e386ff7a99be73d1ec79a3bfa4,'\'ClassNA\'','\'MethodNA\'',cluster7,0.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
